
----
./data/060618/rapid-response-007_reports/chrf_rna_0002_s2.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
23	31	158	Bacteria	165695	7.0	1.9	44.0	0.8	Sphingobium sp. RAC03	0.3	1.2	1.5	5.7	-0.3	Sphingobium sp. MI1205	0.2	Sphingobium sp. RAC03	0.0023982645285775027	0.007983193277310924
24	37	18	Bacteria	265	121.6	6.9	286.7	6.2	Paracoccus yeei	50.9	1.1	-0.3	5.7	-0.2	Paracoccus denitrificans	0.1	Paracoccus yeei	0.015626873644162955	0.007983193277310924



----
./data/060618/rapid-response-007_reports/chrf_rna_0092_s92.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	4	32	Bacteria	13687	10.7	-0.2	51.1	-0.1	Sphingomonas melonis	2.0	9.6	0.3	72.3	-0.1	Sphingomonas taxi	0.1	Sphingomonas taxi	0.02134948819720075	0.16458001365809238
1	1	41	Bacteria	561	7.9	-0.1	8.6	-0.1	Escherichia coli	7.5	54.5	0.0	63.0	0.0	Escherichia coli	87.3	Escherichia coli	0.003593064549822435	0.1434099704074664
2	14	1	Bacteria	286	166.1	6.1	713.9	0.6	Pseudomonas pseudoalcaligenes	27.1	2.6	3.3	43.8	-0.3	Pseudomonas viridiflava	0.1	Pseudomonas pseudoalcaligenes	0.29826613745560887	0.09970407466423854
3	16	84	Bacteria	407	3.1	-0.3	18.6	-0.3	Methylobacterium populi	0.9	2.2	-0.3	42.1	-0.3	Methylobacterium populi	1.4	Methylobacterium populi	0.007771046584499686	0.09583428181197358
4	2	0	Bacteria	1912216	292.3	0.8	296.0	0.8	Cutibacterium acnes	99.2	21.4	-0.2	25.2	-0.1	Cutibacterium acnes	30.9	Cutibacterium acnes	0.12366826822644661	0.05736398816298656
5	19	60	Bacteria	1301	4.6	-0.2	28.4	-0.2	Streptococcus mitis	1.4	1.7	-0.2	24.7	-0.2	Streptococcus mitis	0.2	Streptococcus mitis	0.01186546897848339	0.056225813794673334
6	9	15	Bacteria	469	25.8	-0.1	75.2	-0.1	Acinetobacter johnsonii	3.8	4.2	-0.2	14.7	-0.1	Acinetobacter johnsonii	0.2	Acinetobacter johnsonii	0.03141842490077292	0.03346232642840882
7	24	14	Bacteria	1279	26.1	-0.1	57.3	-0.2	Staphylococcus epidermidis	5.7	1.1	-0.3	12.9	-0.3	Staphylococcus epidermidis	0.3	Staphylococcus epidermidis	0.023939837058700644	0.029364898702481216
8	3	176	Bacteria	590	1.2	0.0	1.2	0.0	Salmonella enterica	1.4	12.1	2.6	12.6	2.7	Salmonella enterica	32.6	Salmonella enterica	0.00050135784416127	0.02868199408149328
9	40	6	Bacteria	1716	52.5	3.1	155.0	0.0	Corynebacterium ureicelerivorans	10.1	0.5	-0.2	12.3	-0.2	Corynebacterium casei	0.1	Corynebacterium ureicelerivorans	0.06475872153749737	0.027999089460505347
10	5	21	Bacteria	40323	19.7	-0.3	37.7	-0.3	Stenotrophomonas maltophilia	11.6	8.8	-0.3	11.7	-0.3	Stenotrophomonas maltophilia	3.1	Stenotrophomonas maltophilia	0.015750992270733233	0.026633280218529475
11	6	22	Bacteria	2701	17.4	0.9	17.4	0.9	Gardnerella vaginalis	19.5	7.6	0.2	10.4	0.4	Gardnerella vaginalis	4.9	Gardnerella vaginalis	0.0072696887403384145	0.02367402686091509
12	11	71	Bacteria	32207	3.7	-0.2	5.1	-0.2	Rothia mucilaginosa	0.2	3.6	-0.2	10.3	-0.1	Rothia mucilaginosa	0.1	Rothia mucilaginosa	0.0021307708376853973	0.023446391987252443
13	10	202	Bacteria	80865	1.0	-0.1	2.1	-0.2	Delftia tsuruhatensis	0.1	3.8	-0.4	10.1	-0.2	Delftia acidovorans	0.7	Delftia acidovorans	0.0008773762272822226	0.022991122239927154
14	70	128	Bacteria	1298	2.0	-0.1	6.1	-0.1	Deinococcus puniceus	1.6	0.1	-0.3	10.0	-0.0	Deinococcus radiodurans	0.9	Deinococcus radiodurans	0.0025485690411531222	0.022763487366264507
15	12	280	Bacteria	1234	0.5	0.5	1.0	0.7	Nitrospira moscoviensis	0.2	3.2	4.9	9.3	9.1	Nitrospira moscoviensis	1.1	Nitrospira moscoviensis	0.000417798203467725	0.021170043250625995
16	28	139	Bacteria	1654	1.7	-0.2	10.6	-0.1	Actinomyces naeslundii	1.0	0.8	-0.3	8.8	-0.1	Actinomyces naeslundii	0.3	Actinomyces naeslundii	0.004428660956757885	0.02003186888231277
17	7	81	Bacteria	222	3.2	-0.3	5.8	-0.3	Achromobacter xylosoxidans	0.3	6.5	-0.3	7.3	-0.3	Achromobacter xylosoxidans	0.5	Achromobacter xylosoxidans	0.002423229580112805	0.01661734577737309
18	18	53	Bacteria	1350	5.3	1.7	8.4	0.2	Enterococcus faecium	2.2	2.2	0.6	5.9	0.0	Enterococcus faecium	1.3	Enterococcus faecium	0.0035095049091288903	0.01343045754609606
19	23	49	Bacteria	1578	5.6	20.7	14.9	-0.2	Lactobacillus mucosae	5.6	1.2	-0.2	5.8	-0.3	Lactobacillus crispatus	1.9	Lactobacillus mucosae	0.006225193231669103	0.013202822672433414
20	43	5	Bacteria	1763	58.6	14.4	836.5	2.8	Mycobacterium dioxanotrophicus	3.8	0.4	-0.3	5.8	-0.3	Mycobacterium chelonae	1.8	Mycobacterium dioxanotrophicus	0.34948819720075197	0.013202822672433414
21	36	189	Bacteria	32067	1.1	0.0	1.3	-0.1	Leptotrichia buccalis	0.2	0.6	0.2	5.3	0.9	Leptotrichia sp. oral taxon 212	0.3	Leptotrichia sp. oral taxon 212	0.0005431376645080425	0.012064648304120188
22	46	103	Bacteria	482	2.5	0.0	6.4	-0.1	Neisseria sicca	0.2	0.4	-0.3	5.2	-0.1	Neisseria meningitidis	1.8	Neisseria sicca	0.00267390850219344	0.011837013430457545
23	17	54	Bacteria	34072	5.2	-0.3	7.5	-0.3	Variovorax paradoxus	1.7	2.2	-0.3	5.0	-0.3	Variovorax paradoxus	0.1	Variovorax paradoxus	0.0031334865260079377	0.011381743683132254
24	49	65	Bacteria	1827	4.1	1.6	27.4	-0.2	Rhodococcus opacus	0.4	0.3	-0.3	4.8	-0.3	Rhodococcus erythropolis	0.1	Rhodococcus opacus	0.011447670775015665	0.010926473935806964



----
./data/060618/rapid-response-007_reports/chrf_rna_0033_s33.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	0	85	Bacteria	561	19.0	-0.1	21.6	-0.1	Escherichia coli	33.7	52.2	0.0	58.6	0.0	Escherichia coli	81.9	Escherichia coli	0.0014136403201633545	0.26372637263726384
1	17	5	Bacteria	286	273.7	12.9	828.4	0.7	Pseudomonas stutzeri	123.5	0.9	-0.4	16.5	-0.3	Pseudomonas stutzeri	0.3	Pseudomonas stutzeri	0.05421572413070938	0.07425742574257428
2	5	13	Bacteria	469	145.0	0.2	429.8	-0.1	Acinetobacter johnsonii	20.4	5.8	-0.2	16.2	-0.1	Acinetobacter johnsonii	0.4	Acinetobacter johnsonii	0.028128824518806005	0.07290729072907293
3	2	0	Bacteria	1912216	1195.1	4.2	1207.7	4.2	Cutibacterium acnes	415.1	13.6	-0.2	15.2	-0.2	Cutibacterium acnes	24.1	Cutibacterium acnes	0.07903950993802236	0.06840684068406842
4	14	65	Bacteria	407	25.4	-0.2	157.2	-0.2	Methylobacterium populi	5.3	1.1	-0.3	12.3	-0.3	Methylobacterium aquaticum	0.1	Methylobacterium populi	0.010288160107855522	0.05535553555355537
5	21	82	Bacteria	1301	20.0	0.0	93.0	-0.1	Streptococcus sanguinis	8.2	0.7	-0.2	11.3	-0.2	Streptococcus sanguinis	0.2	Streptococcus sanguinis	0.006086506934036664	0.050855085508550876
6	10	23	Bacteria	13687	65.9	0.6	347.9	0.1	Sphingomonas melonis	12.4	1.5	-0.3	10.8	-0.2	Sphingomonas taxi	0.1	Sphingomonas melonis	0.022768771638186615	0.048604860486048625
7	20	21	Bacteria	1279	74.7	0.2	202.7	0.2	Staphylococcus epidermidis	19.0	0.8	-0.3	10.2	-0.3	Staphylococcus epidermidis	0.6	Staphylococcus epidermidis	0.013265967263755181	0.045904590459045914
8	3	7	Bacteria	40323	173.8	0.2	311.6	0.5	Stenotrophomonas maltophilia	113.6	7.1	-0.3	9.2	-0.3	Stenotrophomonas maltophilia	2.6	Stenotrophomonas maltophilia	0.02039307054457876	0.04140414041404141
9	7	140	Bacteria	80865	9.4	-0.1	24.0	-0.2	Delftia tsuruhatensis	0.7	4.1	-0.4	8.2	-0.2	Delftia acidovorans	0.5	Delftia tsuruhatensis	0.0015707114668481715	0.036903690369036915
10	4	375	Bacteria	590	1.3	0.1	1.3	0.1	Salmonella enterica	4.7	6.7	1.3	6.7	1.3	Salmonella enterica	35.3	Salmonella enterica	8.508020445427596e-05	0.030153015301530164
11	6	147	Bacteria	724	8.7	1.0	14.1	-0.0	Haemophilus parainfluenzae	3.1	4.5	-0.2	5.4	-0.3	[Haemophilus] ducreyi	0.1	Haemophilus parainfluenzae	0.0009227929867733006	0.024302430243024312
12	43	1	Bacteria	1763	789.0	20.5	10548.4	39.4	Mycobacterium sp. YC-RL4	22.1	0.1	-0.3	5.1	-0.3	Mycobacterium gilvum	0.1	Mycobacterium sp. YC-RL4	0.6903538682042187	0.022952295229522957
13	16	20	Bacteria	1386	100.2	25.1	127.5	6.9	Bacillus cereus	27.5	0.9	0.2	4.2	-0.2	Bacillus subtilis	0.6	Bacillus cereus	0.00834440466763091	0.01890189018901891
14	26	62	Bacteria	482	26.1	4.1	62.8	2.3	Neisseria meningitidis	3.5	0.6	-0.3	4.2	-0.2	Neisseria meningitidis	0.7	Neisseria meningitidis	0.004110028338252715	0.01890189018901891
15	25	58	Bacteria	1578	28.7	7.7	44.9	0.1	Lactobacillus plantarum	20.1	0.6	-0.2	4.0	-0.3	Lactobacillus crispatus	1.2	Lactobacillus plantarum	0.002938539369228454	0.018001800180018006
16	50	31	Bacteria	1827	52.7	25.7	264.4	0.6	Rhodococcus opacus	2.7	0.1	-0.3	3.8	-0.3	Rhodococcus sp. BH4	0.1	Rhodococcus opacus	0.017304004659777352	0.017101710171017106
17	9	69	Bacteria	222	23.5	-0.1	53.5	0.1	Achromobacter xylosoxidans	2.0	3.3	-0.3	3.8	-0.3	Achromobacter xylosoxidans	0.3	Achromobacter xylosoxidans	0.0035013776448490487	0.017101710171017106
18	8	129	Bacteria	547	10.3	0.0	33.1	0.2	Enterobacter cloacae	7.0	3.6	-0.1	3.8	-0.1	Enterobacter cloacae	0.4	Enterobacter cloacae	0.002166272898028103	0.017101710171017106
19	13	194	Bacteria	1298	6.0	4.2	27.0	0.2	Deinococcus geothermalis	2.9	1.2	-0.1	3.0	-0.1	Deinococcus puniceus	0.1	Deinococcus geothermalis	0.0017670504002041927	0.013501350135013506
20	19	38	Bacteria	1839	45.6	4.7	89.0	3.1	Nocardioides sp. JS614	1.2	0.8	-0.2	2.2	-0.2	Nocardioides dokdonensis	0.4	Nocardioides sp. JS614	0.005824721689561969	0.009900990099009905
21	38	360	Bacteria	1678	1.5	1.3	5.5	0.1	Bifidobacterium thermophilum	0.1	0.2	0.1	2.1	-0.1	Bifidobacterium adolescentis	2.7	Bifidobacterium thermophilum	0.00035995471115270595	0.009450945094509455
22	11	40	Bacteria	570	44.4	1.3	61.2	0.7	Klebsiella pneumoniae	17.3	1.3	-0.3	2.1	-0.3	Klebsiella pneumoniae	4.9	Klebsiella pneumoniae	0.004005314240462837	0.009450945094509455
23	23	34	Bacteria	57493	50.4	0.7	151.3	0.4	Kocuria palustris	22.8	0.6	-0.2	1.7	-0.2	Kocuria palustris	0.2	Kocuria palustris	0.009902026872255347	0.007650765076507653
24	33	9	Bacteria	1269	156.9	0.8	171.8	0.8	Micrococcus luteus	73.4	0.4	-0.2	1.6	-0.2	Micrococcus luteus	0.1	Micrococcus luteus	0.011243676250188161	0.007200720072007203



----
./data/060618/rapid-response-007_reports/chrf_rna_0045_s45.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	1	67	Bacteria	561	14.8	-0.1	16.5	-0.1	Escherichia coli	28.0	58.6	0.0	66.2	0.1	Escherichia coli	93.7	Escherichia coli	0.001668031419646377	0.21184000000000008
1	40	22	Bacteria	1716	34.4	2.1	228.9	0.2	Corynebacterium aurimucosum	7.2	0.4	3.6	27.1	-0.2	Corynebacterium tuberculostearicum	0.2	Corynebacterium aurimucosum	0.023140144967094288	0.08672000000000003
2	10	20	Bacteria	13687	48.1	0.4	260.7	0.0	Sphingomonas melonis	10.2	3.5	-0.2	23.7	-0.2	Sphingomonas taxi	0.1	Sphingomonas melonis	0.026354896430412757	0.07584000000000002
3	15	48	Bacteria	407	20.2	-0.3	100.7	-0.2	Methylobacterium populi	3.8	1.1	-0.3	22.8	-0.3	Methylobacterium aquaticum	0.2	Methylobacterium populi	0.010180046300508496	0.07296000000000002
4	2	0	Bacteria	1912216	1350.4	4.8	1359.3	4.7	Cutibacterium acnes	469.1	15.1	-0.2	16.5	-0.2	Cutibacterium acnes	23.8	Cutibacterium acnes	0.1374154611348679	0.05280000000000002
5	12	23	Bacteria	1279	33.8	-0.1	122.5	0.0	Staphylococcus epidermidis	8.3	1.8	-0.3	16.1	-0.3	Staphylococcus capitis	0.2	Staphylococcus epidermidis	0.012383869630707952	0.051520000000000024
6	7	7	Bacteria	469	104.5	0.1	210.4	-0.1	Acinetobacter johnsonii	15.0	5.9	-0.2	15.0	-0.1	Acinetobacter johnsonii	0.4	Acinetobacter johnsonii	0.021269927920824105	0.048000000000000015
7	26	3	Bacteria	286	175.0	8.1	501.0	0.3	Pseudomonas stutzeri	70.2	0.6	-0.3	14.2	-0.3	Pseudomonas putida	0.1	Pseudomonas stutzeri	0.050647499469262725	0.045440000000000015
8	8	105	Bacteria	80865	7.3	-0.1	18.3	-0.2	Delftia tsuruhatensis	1.0	5.2	-0.3	12.2	-0.2	Delftia acidovorans	1.1	Delftia tsuruhatensis	0.0018499984836078001	0.03904000000000001
9	4	6	Bacteria	40323	112.3	-0.0	191.1	0.1	Stenotrophomonas maltophilia	62.2	8.3	-0.3	11.5	-0.3	Stenotrophomonas maltophilia	5.4	Stenotrophomonas maltophilia	0.019318836623904403	0.03680000000000001
10	39	59	Bacteria	1301	17.3	-0.0	74.7	-0.1	Streptococcus sanguinis	7.9	0.4	-0.1	11.4	-0.2	Streptococcus salivarius	0.3	Streptococcus sanguinis	0.007551633154399053	0.03648000000000001
11	3	468	Bacteria	590	0.4	-0.1	0.4	-0.2	Salmonella enterica	3.0	9.3	1.9	9.3	1.9	Salmonella enterica	42.1	Salmonella enterica	4.043712532476066e-05	0.029760000000000012
12	60	215	Bacteria	32008	3.1	0.2	36.9	-0.2	Burkholderia multivorans	1.6	0.1	-0.2	7.7	-0.3	Burkholderia sp. RPE67	8.3	Burkholderia multivorans	0.0037303248112091703	0.02464000000000001
13	21	1	Bacteria	1763	454.5	11.8	6259.6	23.2	Mycobacterium sp. YC-RL4	14.2	0.7	-0.3	7.5	-0.3	Mycobacterium chelonae	1.1	Mycobacterium sp. YC-RL4	0.6328005742071795	0.024000000000000007
14	5	121	Bacteria	724	6.6	0.7	9.5	-0.1	Haemophilus parainfluenzae	1.3	6.5	-0.1	7.2	-0.2	[Haemophilus] ducreyi	0.5	Haemophilus parainfluenzae	0.0009603817264630657	0.02304000000000001
15	33	31	Bacteria	1827	28.7	13.8	150.9	0.2	Rhodococcus opacus	1.4	0.5	-0.3	7.1	-0.3	Rhodococcus erythropolis	0.2	Rhodococcus opacus	0.015254905528765959	0.022720000000000008
16	6	45	Bacteria	222	21.8	-0.1	39.4	-0.0	Achromobacter xylosoxidans	2.1	6.1	-0.3	6.4	-0.3	Achromobacter xylosoxidans	0.5	Achromobacter xylosoxidans	0.0039830568444889245	0.02048000000000001
17	9	125	Bacteria	547	6.1	-0.0	19.3	0.1	Enterobacter cloacae	2.6	3.6	-0.1	4.9	-0.1	Enterobacter cloacae	1.1	Enterobacter cloacae	0.0019510912969197018	0.015680000000000006
18	57	54	Bacteria	32207	19.3	0.4	23.0	0.0	Rothia mucilaginosa	3.8	0.1	-0.2	4.6	-0.2	Rothia dentocariosa	0.5	Rothia mucilaginosa	0.002325134706173738	0.014720000000000004
19	11	44	Bacteria	570	21.9	0.5	34.0	0.2	Klebsiella pneumoniae	10.9	2.0	-0.3	4.4	-0.2	Klebsiella pneumoniae	7.4	Klebsiella pneumoniae	0.003437155652604656	0.014080000000000006
20	41	17	Bacteria	57493	56.9	1.1	121.6	0.3	Kocuria turfanensis	5.2	0.3	-0.1	4.2	-0.2	Kocuria rhizophila	0.2	Kocuria turfanensis	0.01229288609872724	0.013440000000000006
21	31	40	Bacteria	106589	23.5	1.2	88.6	0.5	Cupriavidus gilardii	8.0	0.5	-0.3	3.9	-0.3	Cupriavidus metallidurans	0.2	Cupriavidus gilardii	0.008956823259434485	0.012480000000000005
22	58	263	Bacteria	1350	2.2	0.1	4.2	-0.0	Enterococcus cecorum	1.6	0.1	-0.1	2.9	-0.1	Enterococcus gallinarum	0.3	Enterococcus cecorum	0.00042458981590998694	0.009280000000000004
23	32	284	Bacteria	1678	1.8	0.2	6.2	0.1	Bifidobacterium longum	0.9	0.5	0.5	2.9	-0.1	Bifidobacterium adolescentis	4.0	Bifidobacterium longum	0.0006267754425337902	0.009280000000000004
24	17	155	Bacteria	1578	4.6	0.8	14.2	-0.2	Lactobacillus johnsonii	3.4	0.8	-0.2	2.8	-0.3	Lactobacillus crispatus	3.7	Lactobacillus johnsonii	0.0014355179490290033	0.008960000000000003



----
./data/060618/rapid-response-007_reports/chrf_rna_0057_s57.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	0	0	Bacteria	1912216	1641.0	5.8	1652.2	5.8	Cutibacterium acnes	565.7	164.4	0.4	177.1	0.4	Cutibacterium acnes	240.6	Cutibacterium acnes	0.10104889758722975	0.2951174804199301
1	6	11	Bacteria	1716	166.2	10.7	442.3	0.6	Corynebacterium ureicelerivorans	8.5	7.2	0.1	87.2	-0.1	Corynebacterium ureicelerivorans	0.2	Corynebacterium ureicelerivorans	0.02705116051496896	0.14530911514747546
2	2	70	Bacteria	561	33.7	-0.0	35.0	-0.0	Escherichia coli	41.0	49.7	0.0	58.4	0.0	Escherichia coli	89.8	Escherichia coli	0.0021406073208770373	0.09731711381436431
3	9	55	Bacteria	1279	45.8	-0.0	145.4	0.1	Staphylococcus epidermidis	8.8	6.5	-0.3	50.5	-0.2	Staphylococcus epidermidis	2.1	Staphylococcus epidermidis	0.008892694413014893	0.08415264122646228
4	12	5	Bacteria	286	368.8	17.6	992.0	1.0	Pseudomonas stutzeri	189.9	3.5	-0.3	36.4	-0.3	Pseudomonas stutzeri	0.2	Pseudomonas stutzeri	0.06067092749457203	0.06065655724045994
5	3	13	Bacteria	469	154.6	0.3	401.3	-0.1	Acinetobacter johnsonii	24.6	11.2	-0.2	27.0	-0.1	Acinetobacter johnsonii	0.5	Acinetobacter johnsonii	0.024543591939084432	0.04499250124979172
6	28	33	Bacteria	13687	78.9	0.8	455.5	0.2	Sphingomonas melonis	14.9	0.9	-0.3	21.3	-0.2	Sphingomonas sp. LM7	0.1	Sphingomonas melonis	0.027858475275985443	0.03549408431928013
7	21	45	Bacteria	407	54.7	-0.2	257.4	-0.1	Methylobacterium populi	11.1	1.2	-0.3	18.0	-0.3	Methylobacterium populi	0.4	Methylobacterium populi	0.01574263783982141	0.02999500083319448
8	17	87	Bacteria	1301	25.6	0.1	124.1	-0.1	Streptococcus sanguinis	10.5	1.4	-0.2	14.3	-0.2	Streptococcus mitis	0.1	Streptococcus sanguinis	0.007589981957738295	0.023829361773037835
9	15	82	Bacteria	642	29.1	3.7	57.7	2.9	Aeromonas hydrophila	2.7	1.6	-0.0	14.0	0.5	Aeromonas hydrophila	0.5	Aeromonas hydrophila	0.0035289440689887162	0.023329445092484594
10	7	8	Bacteria	40323	212.7	0.3	367.6	0.6	Stenotrophomonas maltophilia	123.6	7.2	-0.3	10.2	-0.3	Stenotrophomonas maltophilia	3.0	Stenotrophomonas maltophilia	0.022482492890125685	0.016997167138810203
11	34	1	Bacteria	1763	780.2	20.3	10718.1	40.0	Mycobacterium sp. YC-RL4	23.0	0.8	-0.3	10.0	-0.3	Mycobacterium immunogenum	0.1	Mycobacterium sp. YC-RL4	0.6555212378826336	0.01666388935177471
12	4	360	Bacteria	590	2.0	0.2	2.1	0.2	Salmonella enterica	9.4	9.7	2.0	9.9	2.1	Salmonella enterica	32.3	Salmonella enterica	0.00012843643925262226	0.016497250458256965
13	5	162	Bacteria	724	10.0	1.2	12.6	-0.1	Haemophilus parainfluenzae	3.7	7.8	-0.1	9.0	-0.2	[Haemophilus] ducreyi	0.7	Haemophilus parainfluenzae	0.0007706186355157334	0.01499750041659724
14	13	133	Bacteria	80865	13.6	-0.1	44.0	-0.1	Delftia tsuruhatensis	0.7	2.4	-0.4	8.6	-0.2	Delftia acidovorans	0.7	Delftia tsuruhatensis	0.0026910492033882755	0.01433094484252625
15	8	63	Bacteria	222	38.7	0.0	71.8	0.2	Achromobacter xylosoxidans	4.8	6.8	-0.3	7.8	-0.3	Achromobacter xylosoxidans	0.5	Achromobacter xylosoxidans	0.004391303018256322	0.012997833694384273
16	39	92	Bacteria	482	22.3	3.7	45.9	1.6	Neisseria sicca	1.3	0.7	-0.3	5.6	-0.1	Neisseria meningitidis	2.5	Neisseria sicca	0.0028072536008073145	0.009331778036993837
17	10	479	Bacteria	2005363	0.7	-0.1	0.7	-0.1	Auricoccus indicus	0.3	5.4	0.7	5.5	0.7	Auricoccus indicus	1.1	Auricoccus indicus	4.2812146417540746e-05	0.00916513914347609
18	95	171	Bacteria	1298	9.4	1.4	36.9	0.4	Deinococcus swuensis	5.5	0.1	-0.3	4.9	-0.1	Deinococcus radiodurans	0.3	Deinococcus swuensis	0.0022568117182960763	0.008165305782369608
19	30	99	Bacteria	32207	19.4	0.4	28.5	0.1	Rothia mucilaginosa	3.2	0.8	-0.2	4.4	-0.2	Rothia dentocariosa	0.1	Rothia mucilaginosa	0.0017430659612855876	0.007332111314780873
20	56	247	Bacteria	1578	5.4	-0.1	13.9	-0.2	Lactobacillus crispatus	7.5	0.3	-0.1	4.3	-0.3	Lactobacillus delbrueckii	0.2	Lactobacillus crispatus	0.0008501269074340234	0.007165472421263125
21	36	17	Bacteria	1386	132.9	33.4	191.9	10.5	Bacillus cereus	32.9	0.7	0.1	4.3	-0.2	Bacillus subtilis	1.2	Bacillus cereus	0.011736644139322957	0.007165472421263125
22	11	115	Bacteria	547	15.5	0.1	44.3	0.4	Enterobacter cloacae	10.5	4.0	-0.1	4.0	-0.1	Enterobacter cloacae	1.1	Enterobacter cloacae	0.00270939726613865	0.006665555740709884
23	14	34	Bacteria	57493	76.2	1.5	200.8	0.6	Kocuria turfanensis	7.7	2.4	-0.1	3.9	-0.2	Kocuria palustris	0.6	Kocuria turfanensis	0.012280970000917404	0.006498916847192136
24	44	385	Bacteria	1678	1.5	1.9	8.5	0.2	Bifidobacterium adolescentis	2.5	0.6	0.6	3.5	-0.0	Bifidobacterium adolescentis	21.9	Bifidobacterium adolescentis	0.0005198617779272805	0.005832361273121148



----
./data/060618/rapid-response-007_reports/chrf_rna_0069_s69.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	2	142	Bacteria	423349	7.9	5.7	20.1	4.4	Mucilaginibacter mallensis	2.0	28.0	15.2	85.4	19.7	Mucilaginibacter sp. PAMC 26640	0.2	Mucilaginibacter sp. PAMC 26640	0.0014292012116213255	0.278902677988243
1	0	59	Bacteria	561	23.3	-0.1	25.7	-0.1	Escherichia coli	37.7	40.1	-0.0	45.7	-0.0	Escherichia coli	69.5	Escherichia coli	0.0018273866238143314	0.14924885695623774
2	9	323	Bacteria	84567	1.9	3.2	5.5	1.3	Pedobacter cryoconitis	1.0	2.6	2.8	16.9	4.7	Pedobacter heparinus	0.1	Pedobacter heparinus	0.00039107495840384526	0.055192684519921605
3	3	0	Bacteria	1912216	1757.3	6.3	1771.9	6.2	Cutibacterium acnes	609.9	13.1	-0.2	16.4	-0.2	Cutibacterium acnes	19.1	Cutibacterium acnes	0.12599013069014062	0.0535597648595689
4	21	5	Bacteria	286	256.8	12.1	728.5	0.6	Pseudomonas stutzeri	103.1	0.6	-0.4	15.3	-0.3	Pseudomonas stutzeri	0.2	Pseudomonas stutzeri	0.05179965585403659	0.04996734160679294
5	16	48	Bacteria	407	29.7	-0.2	160.8	-0.2	Methylobacterium populi	4.3	0.7	-0.3	13.3	-0.3	Methylobacterium aquaticum	0.2	Methylobacterium populi	0.011433609692970604	0.0434356629653821
6	46	20	Bacteria	13687	73.5	0.7	350.2	0.1	Sphingomonas melonis	14.0	0.1	-0.3	11.6	-0.2	Sphingomonas melonis	0.1	Sphingomonas melonis	0.0249008091696412	0.03788373612018288
7	5	178	Bacteria	37914	5.7	3.3	6.9	2.6	Dietzia timorensis	1.9	4.4	2.5	11.5	4.6	Dietzia timorensis	0.1	Dietzia timorensis	0.0004906213114520968	0.03755715218811234
8	43	23	Bacteria	1716	51.4	3.1	311.7	0.4	Corynebacterium ureicelerivorans	5.2	0.2	-0.3	11.3	-0.2	Corynebacterium diphtheriae	0.2	Corynebacterium ureicelerivorans	0.022163284460814284	0.03690398432397126
9	15	87	Bacteria	1301	14.1	-0.1	65.2	-0.2	Streptococcus mitis	6.0	0.7	-0.2	8.8	-0.2	Streptococcus mitis	0.2	Streptococcus mitis	0.004636015870532857	0.028739386022207707
10	4	282	Bacteria	590	2.7	0.4	2.9	0.4	Salmonella enterica	5.6	8.0	1.6	8.1	1.6	Salmonella enterica	28.6	Salmonella enterica	0.00020620315988566386	0.02645329849771391
